Freq.,V(out5)
9.17822844269182e+006,2.55329782680513e-002,-1.38438923810054e-001
9.18459251122268e+006,2.50376795881995e-002,-1.38243309946867e-001
9.19096099251888e+006,2.45440494015427e-002,-1.38045451696493e-001
9.19733388964016e+006,2.40521031434601e-002,-1.37845365024384e-001
9.20371120564841e+006,2.35618560523280e-002,-1.37643066029298e-001
9.21009294360762e+006,2.30733231693410e-002,-1.37438570941062e-001
9.21647910658392e+006,2.25865193373754e-002,-1.37231896117708e-001
9.22286969764556e+006,2.21014591990955e-002,-1.37023058042048e-001
9.22926471986292e+006,2.16181571964603e-002,-1.36812073319389e-001
9.23566417630851e+006,2.11366275692270e-002,-1.36598958674124e-001
9.24206807005697e+006,2.06568843539412e-002,-1.36383730947175e-001
9.24847640418507e+006,2.01789413833650e-002,-1.36166407092692e-001
9.25488918177170e+006,1.97028122846513e-002,-1.35947004175452e-001
9.26130640589792e+006,1.92285104789237e-002,-1.35725539367385e-001
9.26772807964688e+006,1.87560491811648e-002,-1.35502029945505e-001
9.27415420610392e+006,1.82854413977396e-002,-1.35276493287982e-001
9.28058478835647e+006,1.78166999273256e-002,-1.35048946871936e-001
9.28701982949414e+006,1.73498373590047e-002,-1.34819408269873e-001
9.29345933260865e+006,1.68848660716409e-002,-1.34587895146872e-001
9.29990330079388e+006,1.64217982349490e-002,-1.34354425258391e-001
9.30635173714586e+006,1.59606458062052e-002,-1.34119016445868e-001
9.31280464476277e+006,1.55014205319525e-002,-1.33881686634933e-001
9.31926202674491e+006,1.50441339467492e-002,-1.33642453832127e-001
9.32572388619476e+006,1.45887973720930e-002,-1.33401336121458e-001
9.33219022621694e+006,1.41354219174849e-002,-1.33158351662283e-001
9.33866104991821e+006,1.36840184786601e-002,-1.32913518685572e-001
9.34513636040752e+006,1.32345977379948e-002,-1.32666855491349e-001
9.35161616079593e+006,1.27871701647634e-002,-1.32418380446060e-001
9.35810045419670e+006,1.23417460134733e-002,-1.32168111978595e-001
9.36458924372521e+006,1.18983353252765e-002,-1.31916068578672e-001
9.37108253249902e+006,1.14569479271879e-002,-1.31662268793051e-001
9.37758032363787e+006,1.10175934317174e-002,-1.31406731222811e-001
9.38408262026362e+006,1.05802812371984e-002,-1.31149474520467e-001
9.39058942550034e+006,1.01450205283827e-002,-1.30890517387399e-001
9.39710074247422e+006,9.71182027517733e-003,-1.30629878570369e-001
9.40361657431366e+006,9.28068923398822e-003,-1.30367576859164e-001
9.41013692414921e+006,8.85163594725741e-003,-1.30103631083501e-001
9.41666179511358e+006,8.42466874392550e-003,-1.29838060110359e-001
9.42319119034167e+006,7.99979573959763e-003,-1.29570882840916e-001
9.42972511297056e+006,7.57702483676213e-003,-1.29302118208034e-001
9.43626356613948e+006,7.15636372497949e-003,-1.29031785173112e-001
9.44280655298984e+006,6.73781988184876e-003,-1.28759902723703e-001
9.44935407666526e+006,6.32140057289203e-003,-1.28486489870563e-001
9.45590614031151e+006,5.90711285177688e-003,-1.28211565644733e-001
9.46246274707654e+006,5.49496356153630e-003,-1.27935149095177e-001
9.46902390011050e+006,5.08495933473675e-003,-1.27657259285930e-001
9.47558960256571e+006,4.67710659374885e-003,-1.27377915293170e-001
9.48215985759669e+006,4.27141155199763e-003,-1.27097136203122e-001
9.48873466836014e+006,3.86788021363783e-003,-1.26814941108612e-001
9.49531403801494e+006,3.46651837563141e-003,-1.26531349107380e-001
9.50189796972216e+006,3.06733162701195e-003,-1.26246379298730e-001
9.50848646664509e+006,2.67032535038579e-003,-1.25960050781173e-001
9.51507953194918e+006,2.27550472292070e-003,-1.25672382650066e-001
9.52167716880209e+006,1.88287471664104e-003,-1.25383393995012e-001
9.52827938037368e+006,1.49244009935981e-003,-1.25093103897048e-001
9.53488616983600e+006,1.10420543603529e-003,-1.24801531426662e-001
9.54149754036330e+006,7.18175088857020e-004,-1.24508695640718e-001
9.54811349513203e+006,3.34353219355584e-004,-1.24214615580910e-001
9.55473403732085e+006,-4.72562120006164e-005,-1.23919310270243e-001
9.56135917011062e+006,-4.26649443514834e-004,-1.23622798711566e-001
9.56798889668441e+006,-8.03822912307229e-004,-1.23325099884575e-001
9.57462322022748e+006,-1.17877325210107e-003,-1.23026232744336e-001
9.58126214392732e+006,-1.55149729339479e-003,-1.22726216217754e-001
9.58790567097362e+006,-1.92199206119864e-003,-1.22425069202366e-001
9.59455380455828e+006,-2.29025477440288e-003,-1.22122810563802e-001
9.60120654787542e+006,-2.65628284487094e-003,-1.21819459133143e-001
9.60786390412136e+006,-3.02007387582810e-003,-1.21515033705005e-001
9.61452587649466e+006,-3.38162566034902e-003,-1.21209553035863e-001
9.62119246819608e+006,-3.74093618090118e-003,-1.20903035841041e-001
9.62786368242861e+006,-4.09800360748271e-003,-1.20595500793106e-001
9.63453952239744e+006,-4.45282629623043e-003,-1.20286966520032e-001
9.64121999131001e+006,-4.80540278862799e-003,-1.19977451602444e-001
9.64790509237597e+006,-5.15573180975029e-003,-1.19666974572097e-001
9.65459482880719e+006,-5.50381226676977e-003,-1.19355553909967e-001
9.66128920381778e+006,-5.84964324809939e-003,-1.19043208043872e-001
9.66798822062407e+006,-6.19322402126870e-003,-1.18729955346945e-001
9.67469188244463e+006,-6.53455403205934e-003,-1.18415814135596e-001
9.68140019250025e+006,-6.87363290296192e-003,-1.18100802667359e-001
9.68811315401396e+006,-7.21046043122772e-003,-1.17784939139748e-001
9.69483077021101e+006,-7.54503658822548e-003,-1.17468241687428e-001
9.70155304431892e+006,-7.87736151676432e-003,-1.17150728381812e-001
9.70827997956741e+006,-8.20743553075077e-003,-1.16832417227984e-001
9.71501157918847e+006,-8.53525911297448e-003,-1.16513326163587e-001
9.72174784641630e+006,-8.86083291363207e-003,-1.16193473057347e-001
9.72848878448738e+006,-9.18415774877603e-003,-1.15872875706997e-001
9.73523439664040e+006,-9.50523459899384e-003,-1.15551551837757e-001
9.74198468611632e+006,-9.82406460728854e-003,-1.15229519101188e-001
9.74873965615832e+006,-1.01406490779191e-002,-1.14906795072698e-001
9.75549931001187e+006,-1.04549894743634e-002,-1.14583397251337e-001
9.76226365092465e+006,-1.07670874182382e-002,-1.14259343056801e-001
9.76903268214661e+006,-1.10769446870738e-002,-1.13934649829263e-001
9.77580640692995e+006,-1.13845632129410e-002,-1.13609334827106e-001
9.78258482852913e+006,-1.16899450807674e-002,-1.13283415225956e-001
9.78936795020086e+006,-1.19930925264305e-002,-1.12956908117264e-001
9.79615577520412e+006,-1.22940079354865e-002,-1.12629830506666e-001
9.80294830680014e+006,-1.25926938410263e-002,-1.12302199313057e-001
9.80974554825240e+006,-1.28891529221706e-002,-1.11974031367111e-001
9.81654750282666e+006,-1.31833880024603e-002,-1.11645343410104e-001
9.82335417379095e+006,-1.34754020477559e-002,-1.11316152092674e-001
9.83016556441555e+006,-1.37651981651994e-002,-1.10986473973416e-001
9.83698167797301e+006,-1.40527796005219e-002,-1.10656325518334e-001
9.84380251773815e+006,-1.43381497371214e-002,-1.10325723099139e-001
9.85062808698807e+006,-1.46213120937629e-002,-1.09994682992456e-001
9.85745838900213e+006,-1.49022703233032e-002,-1.09663221378485e-001
9.86429342706198e+006,-1.51810282106795e-002,-1.09331354340227e-001
9.87113320445152e+006,-1.54575896709491e-002,-1.08999097862500e-001
9.87797772445695e+006,-1.57319587479585e-002,-1.08666467830765e-001
9.88482699036674e+006,-1.60041396122715e-002,-1.08333480030247e-001
9.89168100547164e+006,-1.62741365594335e-002,-1.08000150145351e-001
9.89853977306469e+006,-1.65419540083962e-002,-1.07666493758077e-001
9.90540329644119e+006,-1.68075964995164e-002,-1.07332526347908e-001
9.91227157889874e+006,-1.70710686928538e-002,-1.06998263290605e-001
9.91914462373725e+006,-1.73323753665244e-002,-1.06663719857391e-001
9.92602243425887e+006,-1.75915214147485e-002,-1.06328911214271e-001
9.93290501376808e+006,-1.78485118462629e-002,-1.05993852421346e-001
9.93979236557163e+006,-1.81033517824019e-002,-1.05658558431901e-001
9.94668449297858e+006,-1.83560464553054e-002,-1.05323044092117e-001
9.95358139930026e+006,-1.86066012065220e-002,-1.04987324139751e-001
9.96048308785031e+006,-1.88550214845930e-002,-1.04651413204327e-001
9.96738956194467e+006,-1.91013128439496e-002,-1.04315325805890e-001
9.97430082490158e+006,-1.93454809426628e-002,-1.03979076354836e-001
9.98121688004158e+006,-1.95875315410723e-002,-1.03642679150943e-001
9.98813773068750e+006,-1.98274704999076e-002,-1.03306148383154e-001
9.99506338016449e+006,-2.00653037782693e-002,-1.02969498129291e-001
1.00019938318000e+007,-2.03010374323303e-002,-1.02632742355003e-001
1.00089290889238e+007,-2.05346776134372e-002,-1.02295894913684e-001
1.00158691548679e+007,-2.07662305660862e-002,-1.01958969546268e-001
1.00228140329667e+007,-2.09957026267352e-002,-1.01621979880365e-001
1.00297637265570e+007,-2.12231002218334e-002,-1.01284939429901e-001
1.00367182389776e+007,-2.14484298658636e-002,-1.00947861595415e-001
1.00436775735700e+007,-2.16716981600347e-002,-1.00610759662952e-001
1.00506417336777e+007,-2.18929117904458e-002,-1.00273646804324e-001
1.00576107226467e+007,-2.21120775263681e-002,-9.99365360763500e-002
1.00645845438253e+007,-2.23292022184623e-002,-9.95994404213732e-002
1.00715632005641e+007,-2.25442927973274e-002,-9.92623726660586e-002
1.00785466962159e+007,-2.27573562718476e-002,-9.89253455217006e-002
1.00855350341361e+007,-2.29683997272277e-002,-9.85883715843899e-002
1.00925282176822e+007,-2.31774303236400e-002,-9.82514633341477e-002
1.00995262502141e+007,-2.33844552944455e-002,-9.79146331351681e-002
1.01065291350940e+007,-2.35894819447104e-002,-9.75778932358021e-002
1.01135368756865e+007,-2.37925176493711e-002,-9.72412557681883e-002
1.01205494753584e+007,-2.39935698518240e-002,-9.69047327483864e-002
1.01275669374791e+007,-2.41926460622950e-002,-9.65683360759750e-002
1.01345892654200e+007,-2.43897538561079e-002,-9.62320775346907e-002
1.01416164625550e+007,-2.45849008722907e-002,-9.58959687917097e-002
1.01486485322605e+007,-2.47780948117880e-002,-9.55600213981745e-002
1.01556854779149e+007,-2.49693434363047e-002,-9.52242467886388e-002
1.01627273028992e+007,-2.51586545662149e-002,-9.48886562820449e-002
1.01697740105966e+007,-2.53460360795034e-002,-9.45532610805826e-002
1.01768256043928e+007,-2.55314959100574e-002,-9.42180722706980e-002
1.01838820876758e+007,-2.57150420460437e-002,-9.38831008230871e-002
1.01909434638358e+007,-2.58966825285656e-002,-9.35483575922795e-002
1.01980097362655e+007,-2.60764254501862e-002,-9.32138533173636e-002
1.02050809083599e+007,-2.62542789534192e-002,-9.28795986216188e-002
1.02121569835164e+007,-2.64302512290581e-002,-9.25456040134058e-002
1.02192379651347e+007,-2.66043505151455e-002,-9.22118798854431e-002
1.02263238566168e+007,-2.67765850951833e-002,-9.18784365158045e-002
1.02334146613673e+007,-2.69469632968616e-002,-9.15452840675943e-002
1.02405103827929e+007,-2.71154934906783e-002,-9.12124325893277e-002
1.02476110243027e+007,-2.72821840883753e-002,-9.08798920154947e-002
1.02547165893084e+007,-2.74470435416572e-002,-9.05476721665514e-002
1.02618270812237e+007,-2.76100803409145e-002,-9.02157827490214e-002
1.02689425034650e+007,-2.77713030137525e-002,-8.98842333559638e-002
1.02760628594509e+007,-2.79307201235055e-002,-8.95530334675922e-002
1.02831881526023e+007,-2.80883402682563e-002,-8.92221924509968e-002
1.02903183863427e+007,-2.82441720791611e-002,-8.88917195610430e-002
1.02974535640977e+007,-2.83982242194316e-002,-8.85616239402307e-002
1.03045936892956e+007,-2.85505053827514e-002,-8.82319146194296e-002
1.03117387653667e+007,-2.87010242922608e-002,-8.79026005181851e-002
1.03188887957440e+007,-2.88497896991753e-002,-8.75736904447476e-002
1.03260437838628e+007,-2.89968103815140e-002,-8.72451930970056e-002
1.03332037331606e+007,-2.91420951428703e-002,-8.69171170624131e-002
1.03403686470774e+007,-2.92856528112519e-002,-8.65894708189027e-002
1.03475385290558e+007,-2.94274922378015e-002,-8.62622627347725e-002
1.03547133825404e+007,-2.95676222955863e-002,-8.59355010695647e-002
1.03618932109785e+007,-2.97060518785165e-002,-8.56091939743097e-002
1.03690780178196e+007,-2.98427898999688e-002,-8.52833494922828e-002
1.03762678065156e+007,-2.99778452919984e-002,-8.49579755585505e-002
1.03834625805211e+007,-3.01112270037518e-002,-8.46330800020203e-002
1.03906623432926e+007,-3.02429440007001e-002,-8.43086705442121e-002
1.03978670982893e+007,-3.03730052632665e-002,-8.39847548012321e-002
1.04050768489729e+007,-3.05014197859481e-002,-8.36613402833098e-002
1.04122915988071e+007,-3.06281965760772e-002,-8.33384343957449e-002
1.04195113512585e+007,-3.07533446527589e-002,-8.30160444392941e-002
1.04267361097956e+007,-3.08768730459500e-002,-8.26941776108340e-002
1.04339658778898e+007,-3.09987907952427e-002,-8.23728410037537e-002
1.04412006590145e+007,-3.11191069488656e-002,-8.20520416086333e-002
1.04484404566458e+007,-3.12378305628597e-002,-8.17317863135266e-002
1.04556852742620e+007,-3.13549706997758e-002,-8.14120819052108e-002
1.04629351153438e+007,-3.14705364279308e-002,-8.10929350688890e-002
1.04701899833746e+007,-3.15845368203164e-002,-8.07743523891368e-002
1.04774498818399e+007,-3.16969809536324e-002,-8.04563403509355e-002
1.04847148142278e+007,-3.18078779074393e-002,-8.01389053393838e-002
1.04919847840287e+007,-3.19172367630223e-002,-7.98220536413160e-002
1.04992597947355e+007,-3.20250666027796e-002,-7.95057914446931e-002
1.05065398498436e+007,-3.21313765090186e-002,-7.91901248403861e-002
1.05138249528506e+007,-3.22361755632167e-002,-7.88750598220584e-002
1.05211151072566e+007,-3.23394728451360e-002,-7.85606022871364e-002
1.05284103165644e+007,-3.24412774318895e-002,-7.82467580371558e-002
1.05357105842788e+007,-3.25415983971832e-002,-7.79335327785707e-002
1.05430159139073e+007,-3.26404448103624e-002,-7.76209321236584e-002
1.05503263089598e+007,-3.27378257357616e-002,-7.73089615901988e-002
1.05576417729486e+007,-3.28337502316073e-002,-7.69976266035194e-002
1.05649623093884e+007,-3.29282273495695e-002,-7.66869324959294e-002
1.05722879217963e+007,-3.30212661337267e-002,-7.63768845078689e-002
1.05796186136921e+007,-3.31128756198252e-002,-7.60674877887610e-002
1.05869543885977e+007,-3.32030648345660e-002,-7.57587473973453e-002
1.05942952500377e+007,-3.32918427949467e-002,-7.54506683022029e-002
1.06016412015389e+007,-3.33792185072815e-002,-7.51432553830464e-002
1.06089922466309e+007,-3.34652009667950e-002,-7.48365134304333e-002
1.06163483888453e+007,-3.35497991565549e-002,-7.45304471476216e-002
1.06237096317165e+007,-3.36330220471275e-002,-7.42250611501566e-002
1.06310759787812e+007,-3.37148785956450e-002,-7.39203599671400e-002
1.06384474335787e+007,-3.37953777452406e-002,-7.36163480416636e-002
1.06458239996504e+007,-3.38745284243607e-002,-7.33130297317631e-002
1.06532056805406e+007,-3.39523395461421e-002,-7.30104093106617e-002
1.06605924797958e+007,-3.40288200077128e-002,-7.27084909678449e-002
1.06679844009650e+007,-3.41039786896605e-002,-7.24072788095857e-002
1.06753814475996e+007,-3.41778244553542e-002,-7.21067768595079e-002
1.06827836232537e+007,-3.42503661503689e-002,-7.18069890595435e-002
1.06901909314835e+007,-3.43216126018977e-002,-7.15079192703378e-002
1.06976033758480e+007,-3.43915726181191e-002,-7.12095712721227e-002
1.07050209599084e+007,-3.44602549877685e-002,-7.09119487652514e-002
1.07124436872287e+007,-3.45276684794178e-002,-7.06150553710802e-002
1.07198715613750e+007,-3.45938218410433e-002,-7.03188946325553e-002
1.07273045859162e+007,-3.46587237995060e-002,-7.00234700146692e-002
1.07347427644233e+007,-3.47223830599094e-002,-6.97287849057001e-002
1.07421861004702e+007,-3.47848083052046e-002,-6.94348426171738e-002
1.07496345976330e+007,-3.48460081957232e-002,-6.91416463850975e-002
1.07570882594903e+007,-3.49059913685115e-002,-6.88491993706514e-002
1.07645470896233e+007,-3.49647664370419e-002,-6.85575046603918e-002
1.07720110916156e+007,-3.50223419906610e-002,-6.82665652674966e-002
1.07794802690533e+007,-3.50787265941215e-002,-6.79763841321019e-002
1.07869546255250e+007,-3.51339287872047e-002,-6.76869641219603e-002
1.07944341646218e+007,-3.51879570841893e-002,-6.73983080333681e-002
1.08019188899372e+007,-3.52408199735101e-002,-6.71104185917630e-002
1.08094088050673e+007,-3.52925259173187e-002,-6.68232984521401e-002
1.08169039136106e+007,-3.53430833510514e-002,-6.65369502001865e-002
1.08244042191683e+007,-3.53925006830776e-002,-6.62513763525621e-002
1.08319097253438e+007,-3.54407862942679e-002,-6.59665793577550e-002
1.08394204357431e+007,-3.54879485376725e-002,-6.56825615967359e-002
1.08469363539749e+007,-3.55339957380867e-002,-6.53993253836214e-002
1.08544574836502e+007,-3.55789361917886e-002,-6.51168729663600e-002
1.08619838283824e+007,-3.56227781660782e-002,-6.48352065272465e-002
1.08695153917878e+007,-3.56655298990768e-002,-6.45543281840831e-002
1.08770521774848e+007,-3.57071995992191e-002,-6.42742399899735e-002
1.08845941890945e+007,-3.57477954451281e-002,-6.39949439348554e-002
1.08921414302405e+007,-3.57873255851559e-002,-6.37164419458490e-002
